Category,Id
agreed,333387
unrelated,333389
agreed,333386
unrelated,333385
unrelated,333388
unrelated,333390
unrelated,333384
unrelated,333394
agreed,333392
unrelated,333391
unrelated,333395
unrelated,333393
unrelated,333397
unrelated,333396
unrelated,333399
unrelated,333401
unrelated,333400
unrelated,333398
agreed,333402
unrelated,333403
unrelated,333404
unrelated,333407
unrelated,333406
agreed,333405
unrelated,333409
unrelated,333412
unrelated,333411
unrelated,333408
unrelated,333410
unrelated,333413
unrelated,333416
unrelated,333414
unrelated,333415
unrelated,333418
unrelated,333421
unrelated,333417
agreed,333419
agreed,333420
unrelated,333423
unrelated,333422
unrelated,333425
unrelated,333427
agreed,333424
unrelated,333428
agreed,333429
unrelated,333426
unrelated,333430
unrelated,333434
unrelated,333432
unrelated,333433
agreed,333435
agreed,333431
unrelated,333438
unrelated,333436
unrelated,333437
unrelated,333441
unrelated,333439
unrelated,333440
unrelated,333442
unrelated,333443
unrelated,333445
unrelated,333444
unrelated,333446
unrelated,333447
agreed,333449
agreed,333448
agreed,333451
agreed,333452
unrelated,333454
agreed,333450
agreed,333458
unrelated,333456
agreed,333455
unrelated,333457
agreed,333453
unrelated,333459
unrelated,333461
unrelated,333460
unrelated,333462
unrelated,333463
agreed,333467
unrelated,333464
unrelated,333466
unrelated,333465
unrelated,333469
agreed,333468
unrelated,333470
unrelated,333471
unrelated,333474
unrelated,333472
unrelated,333476
unrelated,333473
agreed,333477
agreed,333478
unrelated,333479
unrelated,333475
unrelated,333480
unrelated,333482
agreed,333484
unrelated,333481
agreed,333483
unrelated,333485
unrelated,333486
unrelated,333487
unrelated,333489
agreed,333492
agreed,333494
agreed,333493
agreed,333496
agreed,333490
agreed,333491
unrelated,333488
agreed,333495
agreed,333497
agreed,333498
agreed,333499
agreed,333500
unrelated,333503
agreed,333501
agreed,333504
agreed,333502
agreed,333506
agreed,333508
agreed,333505
agreed,333509
agreed,333507
agreed,333510
unrelated,333512
unrelated,333511
unrelated,333513
unrelated,333514
agreed,333516
unrelated,333515
unrelated,333518
unrelated,333520
unrelated,333517
unrelated,333521
unrelated,333519
unrelated,333522
unrelated,333523
unrelated,333526
unrelated,333529
unrelated,333527
unrelated,333524
unrelated,333525
unrelated,333531
agreed,333528
unrelated,333532
agreed,333530
unrelated,333533
agreed,333534
agreed,333537
unrelated,333538
agreed,333539
unrelated,333535
unrelated,333536
agreed,333540
agreed,333541
agreed,333542
unrelated,333543
unrelated,333546
agreed,333544
unrelated,333547
unrelated,333545
unrelated,333550
unrelated,333549
unrelated,333548
agreed,333551
unrelated,333552
unrelated,333553
unrelated,333556
unrelated,333557
agreed,333555
unrelated,333559
agreed,333558
unrelated,333554
unrelated,333560
unrelated,333562
unrelated,333563
agreed,333568
unrelated,333561
agreed,333567
unrelated,333564
agreed,333565
agreed,333566
agreed,333569
agreed,333571
agreed,333572
agreed,333574
unrelated,333570
agreed,333573
unrelated,333578
unrelated,333576
unrelated,333579
unrelated,333582
unrelated,333581
unrelated,333575
unrelated,333577
unrelated,333580
agreed,333583
unrelated,333586
agreed,333584
unrelated,333590
agreed,333589
unrelated,333588
agreed,333585
agreed,333591
agreed,333587
agreed,333592
agreed,333593
agreed,333596
unrelated,333594
agreed,333595
unrelated,333597
unrelated,333598
agreed,333602
unrelated,333599
unrelated,333601
unrelated,333600
unrelated,333604
agreed,333603
unrelated,333605
agreed,333607
unrelated,333606
unrelated,333608
unrelated,333610
unrelated,333611
unrelated,333614
unrelated,333612
unrelated,333609
unrelated,333615
unrelated,333616
unrelated,333613
unrelated,333617
unrelated,333618
agreed,333620
agreed,333619
agreed,333621
agreed,333622
agreed,333623
agreed,333625
unrelated,333624
unrelated,333626
agreed,333628
unrelated,333627
agreed,333630
unrelated,333629
agreed,333633
agreed,333632
unrelated,333631
agreed,333635
unrelated,333636
unrelated,333637
agreed,333634
agreed,333640
agreed,333638
agreed,333639
agreed,333642
unrelated,333641
unrelated,333644
agreed,333645
unrelated,333643
unrelated,333649
unrelated,333647
agreed,333646
unrelated,333648
unrelated,333651
unrelated,333650
unrelated,333652
unrelated,333653
unrelated,333654
unrelated,333658
unrelated,333656
unrelated,333655
unrelated,333657
unrelated,333663
unrelated,333664
unrelated,333660
unrelated,333659
unrelated,333662
unrelated,333661
unrelated,333665
unrelated,333666
unrelated,333668
unrelated,333670
unrelated,333667
unrelated,333669
unrelated,333671
unrelated,333672
unrelated,333673
unrelated,333676
unrelated,333675
unrelated,333674
unrelated,333678
agreed,333677
unrelated,333679
unrelated,333681
agreed,333680
unrelated,333683
agreed,333684
unrelated,333687
unrelated,333682
unrelated,333689
unrelated,333685
unrelated,333690
unrelated,333688
unrelated,333686
agreed,333692
unrelated,333691
unrelated,333694
unrelated,333696
unrelated,333695
unrelated,333697
unrelated,333693
unrelated,333699
unrelated,333700
unrelated,333702
unrelated,333698
unrelated,333701
agreed,333704
unrelated,333703
agreed,333707
unrelated,333706
agreed,333709
agreed,333711
unrelated,333705
agreed,333708
agreed,333712
unrelated,333710
agreed,333714
agreed,333713
unrelated,333716
unrelated,333715
unrelated,333718
unrelated,333717
unrelated,333721
unrelated,333719
unrelated,333723
unrelated,333722
unrelated,333720
unrelated,333724
agreed,333725
agreed,333728
unrelated,333727
unrelated,333726
unrelated,333729
agreed,333730
agreed,333732
agreed,333734
agreed,333733
agreed,333735
agreed,333731
agreed,333737
agreed,333736
agreed,333738
agreed,333740
agreed,333739
agreed,333741
agreed,333743
agreed,333742
agreed,333744
agreed,333746
agreed,333748
unrelated,333745
agreed,333749
agreed,333747
agreed,333750
agreed,333751
agreed,333752
agreed,333755
agreed,333754
agreed,333756
unrelated,333758
agreed,333753
unrelated,333760
agreed,333757
unrelated,333761
unrelated,333762
unrelated,333763
unrelated,333759
unrelated,333764
unrelated,333766
unrelated,333765
unrelated,333767
agreed,333768
agreed,333769
unrelated,333772
agreed,333773
unrelated,333771
agreed,333770
unrelated,333775
unrelated,333774
agreed,333777
agreed,333776
agreed,333778
unrelated,333783
unrelated,333782
unrelated,333784
agreed,333785
unrelated,333780
unrelated,333781
agreed,333779
agreed,333787
unrelated,333788
agreed,333790
agreed,333789
unrelated,333793
agreed,333786
agreed,333795
agreed,333792
unrelated,333794
agreed,333791
unrelated,333796
unrelated,333797
unrelated,333799
unrelated,333798
unrelated,333801
unrelated,333802
unrelated,333803
disagreed,333800
unrelated,333805
unrelated,333804
unrelated,333806
unrelated,333807
unrelated,333808
unrelated,333811
unrelated,333809
agreed,333813
agreed,333814
agreed,333812
unrelated,333810
unrelated,333817
unrelated,333816
unrelated,333815
unrelated,333818
unrelated,333821
unrelated,333820
agreed,333819
unrelated,333824
unrelated,333823
agreed,333822
unrelated,333825
unrelated,333830
unrelated,333828
unrelated,333827
unrelated,333831
unrelated,333826
unrelated,333829
unrelated,333833
unrelated,333834
unrelated,333836
unrelated,333835
unrelated,333832
unrelated,333837
unrelated,333838
unrelated,333841
unrelated,333839
unrelated,333843
unrelated,333842
unrelated,333840
unrelated,333845
unrelated,333846
unrelated,333844
unrelated,333847
unrelated,333848
unrelated,333851
unrelated,333850
unrelated,333849
agreed,333853
unrelated,333854
agreed,333855
unrelated,333856
agreed,333852
unrelated,333857
unrelated,333858
unrelated,333860
unrelated,333862
unrelated,333861
unrelated,333866
agreed,333859
unrelated,333864
unrelated,333863
unrelated,333865
unrelated,333867
agreed,333869
unrelated,333868
unrelated,333870
agreed,333871
unrelated,333873
agreed,333872
unrelated,333874
unrelated,333876
unrelated,333875
unrelated,333878
unrelated,333880
unrelated,333879
unrelated,333877
unrelated,333882
unrelated,333883
unrelated,333885
unrelated,333884
unrelated,333881
unrelated,333886
unrelated,333888
unrelated,333893
unrelated,333891
unrelated,333887
unrelated,333890
unrelated,333892
unrelated,333896
unrelated,333895
unrelated,333889
unrelated,333894
unrelated,333897
unrelated,333898
unrelated,333899
unrelated,333900
agreed,333901
unrelated,333903
unrelated,333902
unrelated,333905
agreed,333906
unrelated,333904
unrelated,333909
unrelated,333907
unrelated,333908
unrelated,333910
agreed,333911
agreed,333912
agreed,333913
unrelated,333916
agreed,333914
agreed,333915
agreed,333918
agreed,333917
agreed,333919
agreed,333920
agreed,333921
agreed,333922
agreed,333923
agreed,333924
agreed,333926
agreed,333925
agreed,333928
agreed,333929
agreed,333927
agreed,333930
unrelated,333932
unrelated,333931
agreed,333934
unrelated,333933
unrelated,333935
agreed,333937
agreed,333936
agreed,333939
unrelated,333938
unrelated,333940
agreed,333944
agreed,333941
agreed,333942
agreed,333943
unrelated,333947
agreed,333946
unrelated,333945
agreed,333948
agreed,333950
agreed,333951
agreed,333949
agreed,333952
agreed,333953
agreed,333954
agreed,333956
agreed,333958
agreed,333957
agreed,333961
agreed,333962
agreed,333955
agreed,333960
agreed,333959
agreed,333965
agreed,333963
agreed,333964
agreed,333966
agreed,333968
agreed,333967
unrelated,333970
agreed,333969
unrelated,333973
unrelated,333972
agreed,333971
unrelated,333976
unrelated,333977
agreed,333975
agreed,333979
unrelated,333974
unrelated,333980
agreed,333978
unrelated,333982
agreed,333981
unrelated,333984
unrelated,333983
unrelated,333986
agreed,333985
unrelated,333991
unrelated,333989
unrelated,333987
unrelated,333990
unrelated,333988
unrelated,333992
unrelated,333993
agreed,333994
agreed,333995
agreed,333996
agreed,333997
agreed,333998
agreed,333999
unrelated,334000
unrelated,334003
unrelated,334005
unrelated,334001
unrelated,334004
unrelated,334002
unrelated,334008
unrelated,334006
agreed,334009
agreed,334010
unrelated,334007
unrelated,334011
unrelated,334013
agreed,334015
agreed,334014
unrelated,334012
agreed,334016
unrelated,334019
agreed,334018
agreed,334017
unrelated,334020
agreed,334022
agreed,334023
unrelated,334021
unrelated,334025
agreed,334024
agreed,334027
agreed,334028
unrelated,334029
agreed,334030
unrelated,334026
agreed,334033
agreed,334034
unrelated,334035
agreed,334031
unrelated,334032
unrelated,334037
unrelated,334038
unrelated,334040
unrelated,334036
unrelated,334042
unrelated,334039
unrelated,334043
unrelated,334045
unrelated,334041
unrelated,334044
unrelated,334046
unrelated,334047
unrelated,334048
unrelated,334049
unrelated,334051
unrelated,334053
unrelated,334050
unrelated,334052
unrelated,334056
unrelated,334055
unrelated,334054
unrelated,334057
unrelated,334058
unrelated,334061
unrelated,334060
unrelated,334059
unrelated,334063
unrelated,334064
unrelated,334062
unrelated,334066
agreed,334069
unrelated,334068
unrelated,334065
unrelated,334067
unrelated,334071
unrelated,334072
unrelated,334073
unrelated,334074
agreed,334070
unrelated,334076
unrelated,334078
unrelated,334075
unrelated,334077
agreed,334082
agreed,334083
unrelated,334084
unrelated,334080
unrelated,334079
unrelated,334081
unrelated,334085
agreed,334086
agreed,334092
agreed,334089
unrelated,334087
agreed,334088
agreed,334094
unrelated,334090
unrelated,334093
agreed,334091
unrelated,334097
unrelated,334095
agreed,334096
unrelated,334098
agreed,334100
unrelated,334099
unrelated,334101
agreed,334103
unrelated,334104
agreed,334102
unrelated,334105
unrelated,334107
unrelated,334110
unrelated,334109
agreed,334108
unrelated,334111
unrelated,334106
unrelated,334113
unrelated,334112
unrelated,334114
agreed,334115
agreed,334117
unrelated,334119
unrelated,334118
unrelated,334116
unrelated,334120
unrelated,334121
unrelated,334122
unrelated,334126
unrelated,334127
agreed,334130
unrelated,334124
unrelated,334125
agreed,334128
unrelated,334123
agreed,334132
unrelated,334131
unrelated,334129
unrelated,334133
disagreed,334135
disagreed,334134
unrelated,334138
agreed,334140
unrelated,334139
agreed,334137
disagreed,334136
unrelated,334141
agreed,334142
agreed,334146
agreed,334144
unrelated,334147
agreed,334145
unrelated,334148
agreed,334143
unrelated,334150
agreed,334149
unrelated,334152
unrelated,334153
unrelated,334151
unrelated,334154
agreed,334156
unrelated,334155
agreed,334158
agreed,334157
unrelated,334160
agreed,334159
agreed,334163
agreed,334162
unrelated,334161
unrelated,334164
unrelated,334168
unrelated,334166
unrelated,334165
unrelated,334169
unrelated,334167
unrelated,334170
unrelated,334171
unrelated,334172
unrelated,334174
unrelated,334176
unrelated,334173
unrelated,334180
unrelated,334181
unrelated,334177
unrelated,334179
unrelated,334175
agreed,334182
unrelated,334178
unrelated,334184
unrelated,334187
unrelated,334183
unrelated,334185
unrelated,334186
unrelated,334190
unrelated,334189
unrelated,334191
unrelated,334188
unrelated,334193
unrelated,334192
unrelated,334194
unrelated,334195
unrelated,334197
agreed,334196
unrelated,334198
unrelated,334199
unrelated,334201
unrelated,334200
unrelated,334202
agreed,334205
agreed,334204
unrelated,334207
unrelated,334203
agreed,334206
unrelated,334208
unrelated,334211
agreed,334209
agreed,334210
agreed,334213
unrelated,334212
unrelated,334214
unrelated,334215
agreed,334217
agreed,334216
unrelated,334221
agreed,334220
unrelated,334218
agreed,334219
agreed,334222
unrelated,334225
agreed,334223
unrelated,334224
unrelated,334227
unrelated,334226
unrelated,334228
unrelated,334233
unrelated,334232
agreed,334229
agreed,334231
agreed,334230
agreed,334236
agreed,334234
unrelated,334238
unrelated,334237
agreed,334235
agreed,334240
agreed,334241
agreed,334244
agreed,334239
agreed,334242
agreed,334243
agreed,334247
agreed,334245
unrelated,334249
unrelated,334248
agreed,334246
agreed,334250
agreed,334253
unrelated,334252
unrelated,334255
agreed,334251
agreed,334257
agreed,334254
agreed,334256
agreed,334260
agreed,334258
agreed,334261
agreed,334262
agreed,334259
agreed,334263
agreed,334267
agreed,334266
agreed,334264
agreed,334268
agreed,334269
agreed,334265
agreed,334270
agreed,334272
agreed,334271
agreed,334273
agreed,334274
unrelated,334275
agreed,334277
agreed,334276
agreed,334280
agreed,334278
agreed,334282
agreed,334279
agreed,334283
agreed,334281
agreed,334285
agreed,334284
agreed,334287
agreed,334286
agreed,334288
unrelated,334289
agreed,334291
agreed,334292
agreed,334290
unrelated,334295
agreed,334294
agreed,334293
unrelated,334296
unrelated,334297
unrelated,334300
unrelated,334298
unrelated,334301
unrelated,334303
unrelated,334305
unrelated,334302
unrelated,334307
unrelated,334306
unrelated,334309
unrelated,334310
agreed,334299
unrelated,334308
unrelated,334312
unrelated,334304
unrelated,334311
unrelated,334313
unrelated,334314
unrelated,334315
unrelated,334316
unrelated,334317
unrelated,334319
unrelated,334318
unrelated,334322
unrelated,334320
unrelated,334321
unrelated,334324
unrelated,334323
agreed,334325
agreed,334327
agreed,334326
agreed,334331
agreed,334333
agreed,334330
unrelated,334334
agreed,334332
agreed,334328
agreed,334329
agreed,334335
unrelated,334337
unrelated,334338
unrelated,334339
unrelated,334336
unrelated,334341
unrelated,334340
agreed,334342
unrelated,334347
unrelated,334346
unrelated,334344
unrelated,334343
unrelated,334345
unrelated,334348
unrelated,334350
unrelated,334349
unrelated,334353
unrelated,334352
unrelated,334355
unrelated,334359
unrelated,334354
unrelated,334351
unrelated,334358
unrelated,334360
unrelated,334356
agreed,334357
unrelated,334361
unrelated,334362
unrelated,334365
unrelated,334364
unrelated,334366
unrelated,334367
unrelated,334369
unrelated,334363
unrelated,334368
unrelated,334372
